tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
lstm,42,10,150,25.812871170043945,65.52684783935547,389.230224609375,0.0,80.7189826482431,152.49130249023438
lstm,42,11,165,25.879224395751955,65.78984069824219,389.310546875,0.0,81.29544335332116,154.59860229492188
lstm,42,12,180,25.917923736572266,65.88276672363281,389.3179931640625,0.0,82.16447959213232,158.5802764892578
lstm,42,13,195,25.952395248413087,66.08509063720703,389.3489074707031,0.0,82.04860809362418,157.64088439941406
lstm,42,14,210,25.90657196044922,65.69855499267578,389.29071044921875,0.0,81.58801888705426,156.99691772460938
lstm,42,15,225,25.865722274780275,65.55958557128906,389.2802734375,0.0,80.78271197242259,154.25624084472656
lstm,42,16,240,25.880310440063475,65.54515838623047,389.31475830078125,0.0,80.80298948466151,154.9545440673828
lstm,42,17,255,25.999128341674805,66.19361877441406,389.4222717285156,0.0,81.86611048347383,157.80821228027344
lstm,42,18,270,25.91539192199707,65.68816375732422,389.3445129394531,0.0,81.1679847049622,155.92715454101562
lstm,42,19,285,25.916679000854494,65.82022857666016,389.35284423828125,0.0,80.05272153182122,151.7416229248047
lstm,42,20,300,25.930530548095703,65.85462188720703,389.3761901855469,0.0,80.18597375510559,152.70838928222656
lstm,42,21,315,26.017712783813476,66.09207153320312,389.41510009765625,0.0,81.9269430201906,159.45559692382812
lstm,42,22,330,26.012252426147462,66.20126342773438,389.3886413574219,0.0,80.1251412183888,152.943603515625
lstm,42,23,345,26.00510444641113,66.24678802490234,389.4053649902344,0.0,80.73926016048203,154.42796325683594
lstm,42,24,360,25.921020889282225,65.69505310058594,389.3082275390625,0.0,80.00926971988065,152.9011993408203
lstm,42,25,375,25.98060302734375,65.98636627197266,389.340576171875,0.0,81.30123692824658,157.14932250976562
lstm,42,26,390,25.930527114868163,65.68441772460938,389.32403564453125,0.0,80.41771675212189,154.444580078125
lstm,42,27,405,25.928964614868164,65.81591796875,389.3448791503906,0.0,79.7369716983865,151.2902069091797
lstm,42,28,420,25.96806983947754,66.04327392578125,389.37451171875,0.0,80.87830595869181,154.92428588867188
lstm,42,29,435,26.01180191040039,66.1968765258789,389.3816223144531,0.0,81.18826221720113,156.5603485107422
lstm,42,30,450,25.955363082885743,65.99613952636719,389.34576416015625,0.0,79.50522870137019,150.33868408203125
lstm,42,31,465,25.966885375976563,66.03630065917969,389.36737060546875,0.0,80.06430868167203,152.7121124267578
lstm,42,32,480,25.99124183654785,66.17517852783203,389.40185546875,0.0,81.38814055212768,156.574462890625
lstm,42,33,495,25.958721542358397,65.93717193603516,389.34356689453125,0.0,80.31053561600186,153.82850646972656
lstm,42,34,510,26.04483108520508,66.4134750366211,389.3997802734375,0.0,81.06370035630486,156.11309814453125
lstm,42,35,525,25.957630920410157,66.00664520263672,389.3459167480469,0.0,80.40612960227108,153.23814392089844
lstm,42,36,540,26.044658279418947,66.45755004882812,389.4079284667969,0.0,81.55036065003911,157.01072692871094
lstm,42,37,555,25.997907638549805,66.3722915649414,389.3998107910156,0.0,80.75664088525825,153.77691650390625
lstm,42,38,570,25.974575424194335,66.1844711303711,389.36138916015625,0.0,80.47854928883868,153.08189392089844
lstm,42,39,585,25.942859268188478,66.06021118164062,389.35174560546875,0.0,80.56255612525709,154.14976501464844
lstm,42,40,600,25.920051193237306,65.97496032714844,389.3544006347656,0.0,80.51041395092841,153.1739044189453
lstm,42,41,615,25.93859519958496,66.18053436279297,389.3964538574219,0.0,80.73346658555661,153.41436767578125
lstm,42,42,630,25.986090087890624,66.37642669677734,389.4281005859375,0.0,81.94142695750412,157.91207885742188
lstm,42,43,645,25.9065731048584,66.01126861572266,389.3828430175781,0.0,81.22302366675356,155.29351806640625
lstm,42,44,660,25.902431869506835,66.11060333251953,389.3945007324219,0.0,81.00576460705078,153.98858642578125
lstm,42,45,675,25.908884811401368,66.06971740722656,389.3966369628906,0.0,81.02314533182701,153.80702209472656
lstm,42,46,690,25.909854125976562,66.15068054199219,389.3957824707031,0.0,81.44607630138177,155.3565673828125
lstm,42,47,705,25.853590393066405,65.82842254638672,389.37689208984375,0.0,81.12742968048434,154.19935607910156
lstm,42,48,720,25.9934944152832,66.28639221191406,389.4361267089844,0.0,82.87419252049477,161.6869659423828
