tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
mrinn,42,46,690,25.814828024547648,64.33264600372787,388.8846205746036,0.0,82.80466962138988,170.6124439896765
mrinn,42,47,705,26.2203411875768,65.01736975348756,389.1987692709981,0.0,80.66684047391442,164.11676299361474
mrinn,42,48,720,25.618104823653795,64.18401905544725,388.8109969916569,0.0,82.88288288288288,166.08801753478062
mrinn,42,49,735,25.866635301604326,64.68682007709852,389.55080535154855,0.0,81.36496625242606,160.54258533209364
mrinn,42,50,750,25.614214432097423,64.43037786027918,389.4529956438213,0.0,82.95819935691318,164.02029014392224
mrinn,42,51,765,26.02141204306036,64.8529853433712,389.5836794492321,0.0,80.49013643868949,161.78768707654328
mrinn,42,52,780,25.636646573340197,64.37676875833677,389.4328881079526,0.0,82.46864227571623,164.097956968697
mrinn,42,53,795,25.646789805792782,64.57258225572704,389.4884622239327,0.0,81.28964977839576,156.6640294603211
mrinn,42,54,810,25.60662463532096,64.37777122954726,389.48095463120865,0.0,82.30931896526752,162.99806099109932
mrinn,42,55,825,25.628895895688174,64.68451120178594,389.51545056734165,0.0,81.07818429361838,155.41211970339018
mrinn,42,56,840,25.529974769594514,64.43052077527857,389.51021846777127,0.0,82.1470988673561,158.1649242390797
mrinn,42,57,855,25.58180047190295,64.43744817452797,389.5417133658185,0.0,81.11584253063353,155.34629375653168
mrinn,42,58,870,25.449670845453458,64.16460374408902,389.4987940582752,0.0,82.95240578198776,161.42717429519254
mrinn,42,59,885,25.61456796860328,64.63690628056523,389.59387455650574,0.0,80.93624170794588,154.53684576014606
mrinn,42,60,900,25.512151597244287,64.34879518156399,389.5252352208361,0.0,81.68361287332348,156.84137459341315
mrinn,42,61,915,25.51216298568051,64.19401819118738,389.5535881412634,0.0,81.50980562556126,156.21241599210768
mrinn,42,62,930,25.467817823240125,64.17974912549407,389.5235366456958,0.0,82.75832102198662,160.39507556991825
mrinn,42,63,945,25.623033511150993,64.40826153540135,389.5419316970545,0.0,80.46696213898787,154.25498549753826
mrinn,42,64,960,25.460280110037928,64.0798103748142,389.4797751316113,0.0,82.78149532168825,160.45242265072824
mrinn,42,65,975,25.585474262801593,64.29944264484696,389.542848772472,0.0,80.83485414675125,155.02815000570837
mrinn,42,66,990,25.498784220012276,64.19615971104946,389.5093153760406,0.0,82.30062860287941,159.17781533671248
mrinn,42,67,1005,25.652994208443836,64.51221827197678,389.5556334640301,0.0,80.51910431331653,154.33164288681982
mrinn,42,68,1020,25.483617141979018,63.977500324445806,389.4297739174616,0.0,82.5874105616871,162.17351043050124
mrinn,42,69,1035,25.616165585963785,64.3306691638456,389.4898924108634,0.0,80.93624170794588,156.10513185782384
mrinn,42,70,1050,25.468602098020494,64.09793475772364,389.5077742158683,0.0,82.85681179571854,161.40992669099106
mrinn,42,71,1065,25.554945962571317,63.95823662754989,389.49619902194445,0.0,81.88638799571275,161.98168229977284
mrinn,42,72,1080,25.458554385009645,64.03736333706239,389.4714006009847,0.0,82.41650010138756,160.52652722957617
mrinn,42,73,1095,25.502507124997997,64.1323281463089,389.4990143592095,0.0,81.75603255989108,158.14450765415128
mrinn,42,74,1110,25.44491720701583,63.8804216849859,389.50802974839155,0.0,83.24498131572086,165.3051088757183
mrinn,42,75,1125,25.518613658292917,64.18905070467366,389.5408511804211,0.0,81.3215144404855,156.78394582794925
mrinn,42,76,1140,25.43344729285504,63.99472504991447,389.5787772466951,0.0,82.85101822079314,162.0887573461983
mrinn,42,77,1155,25.65850291743239,64.62142887720049,389.7148996895538,0.0,80.69001477361606,155.30114841336703
mrinn,42,78,1170,25.517714011236958,64.36230406447005,389.6321647978058,0.0,81.68071608586078,157.65577579072098
mrinn,42,79,1185,25.542253378868196,64.27729488794343,389.64522189803415,0.0,81.73575504765216,157.401008414339
mrinn,42,80,1200,25.47372304922971,64.18296770196423,389.6014939665428,0.0,82.30352539034212,159.40208210241153
mrinn,42,81,1215,25.566718823026285,64.35065157145267,389.64116968690917,0.0,80.95941600764752,156.01930319614297
mrinn,42,82,1230,25.405554199922,63.94077514718624,389.57101429541376,0.0,82.68010776049361,161.1152965948025
mrinn,42,83,1245,25.451263040222592,63.94029549330038,389.53725136459013,0.0,81.80527794675704,158.52725709328394
mrinn,42,84,1260,25.450660525275488,64.14696477879961,388.9626147746997,0.0,82.2282089163118,159.50613585612027
mrinn,42,85,1275,25.576890793814226,64.40485089850387,388.9640331121019,0.0,80.75953767272095,155.8922795496886
mrinn,42,86,1290,25.429304408633293,64.05047292009911,388.864390305868,0.0,81.74444541004027,158.81416884227477
mrinn,42,87,1305,25.543673331799862,64.25266304067281,388.95829702104186,0.0,81.14481040526057,156.8118578963358
mrinn,42,88,1320,25.498750317580708,64.36626028148014,389.00164532926857,0.0,81.8429361837722,158.86146181522582
mrinn,42,89,1335,25.52827865851757,64.28235257021014,388.95656020862253,0.0,80.866718808841,155.99378142883046
mrinn,42,90,1350,25.430944915142145,64.20562057887365,388.93994721263414,0.0,82.26876394078967,159.63078118165564
mrinn,42,91,1365,25.579265670103293,64.52078254168849,388.98871099712835,0.0,81.08687465600649,155.69221810313155
mrinn,42,92,1380,25.416063718472294,63.97799128906852,388.94519868227815,0.0,83.07986443034675,162.76866948373294
mrinn,42,93,1395,25.526081588636593,64.35364741714598,389.00435828935304,0.0,80.67263404883984,155.56224382545963
mrinn,42,94,1410,25.55153953961726,64.30928810718218,389.0115055768577,0.0,81.95011731989223,160.8299882659333
mrinn,42,95,1425,25.72131099379292,64.67455071795082,389.0940388001552,0.0,80.24390950435966,156.65414560542882
mrinn,42,96,1440,25.609829565735897,64.43614154817621,389.08608311596913,0.0,81.77631007213002,160.9568274115827
lstm,42,1,15,25.597750946950928,64.83221373160248,389.24985083073204,0.0,82.20213782914747,161.8626819656095
